구분,No,종목명,종목코드,fn링크,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
0,372,한화3우B,e=00088K,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A00088K,"37,700","상승
				650",+1.75%,"5,000","7,315","19,404",24.89,"28,449",2.88,N/A
0,373,미원상사,e=002840,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002840,"154,000","상승
				1,300",+0.85%,500,"7,315","4,750",2.71,"3,243",16.53,12.99
0,374,KG모빌리티,e=003620,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003620,"3,600","상승
				65",+1.84%,"1,000","7,285","202,375",22.82,"763,380",240.00,2.70
0,375,TIGER 조선TOP10,e=494670,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A494670,"26,480","상승
				520",+2.00%,0,"7,203","27,200",1.34,"772,231",N/A,N/A
0,376,KODEX 미국반도체,e=390390,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A390390,"36,495","상승
				45",+0.12%,0,"7,171","19,650",0.06,"183,105",N/A,N/A
0,377,빙그레,e=005180,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005180,"74,100","하락
				200",-0.27%,"5,000","7,081","9,556",18.52,"12,534",8.97,15.14
0,378,신한알파리츠,e=293940,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A293940,"5,850","하락
				30",-0.51%,"1,000","7,075","120,940",11.17,"246,841",47.18,1.65
0,379,ACE 글로벌반도체TOP4 Plus,e=446770,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A446770,"45,455","상승
				40",+0.09%,0,"7,046","15,500",0.02,"114,114",N/A,N/A
0,380,KODEX 미국30년국채액티브(H),e=484790,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A484790,"9,000","하락
				25",-0.28%,0,"7,023","78,030",0.04,"851,864",N/A,N/A
0,381,TIGER 코리아배당다우존스,e=0052D0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0052D0,"13,780","상승
				190",+1.40%,0,"6,938","50,350",0.42,"493,633",N/A,N/A
0,382,미원에스씨,e=268280,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A268280,"138,700","하락
				100",-0.07%,500,"6,935","5,000",0.52,"1,361",11.61,14.00
0,383,CJ4우(전환),e=00104K,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A00104K,"162,500","상승
				700",+0.43%,"5,000","6,868","4,227",5.48,"8,349",14.89,N/A
0,384,KB KIS CD금리투자 ETN,e=580058,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A580058,"52,710",보합0,0.00%,0,"6,852","13,000",0.00,0,N/A,N/A
0,385,KODEX 미국S&P500(H),e=449180,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A449180,"15,610","상승
				50",+0.32%,0,"6,845","43,850",0.12,"140,209",N/A,N/A
0,386,RISE KOFR금리액티브(합성),e=479520,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A479520,"104,960","상승
				15",+0.01%,0,"6,830","6,507",0.00,"2,559",N/A,N/A
0,387,KODEX 코스피,e=226490,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A226490,"42,015","상승
				650",+1.57%,0,"6,827","16,250",0.88,"229,963",N/A,N/A
0,388,한국단자,e=025540,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A025540,"66,700","상승
				1,200",+1.83%,500,"6,747","10,115",23.91,"57,594",6.20,14.16
0,389,전진건설로봇,e=079900,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A079900,"46,050","하락
				300",-0.65%,500,"6,720","14,593",0.15,"33,077",20.81,24.55
0,390,SK이터닉스,e=475150,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A475150,"19,890","상승
				100",+0.51%,200,"6,714","33,754",4.77,"177,133",22.37,N/A
0,391,ACE 200,e=105190,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A105190,"58,530","상승
				1,110",+1.93%,0,"6,643","11,350",11.61,"92,535",N/A,N/A
0,392,현대홈쇼핑,e=057050,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A057050,"55,000","하락
				300",-0.54%,"5,000","6,600","12,000",14.21,"3,942",7.96,7.43
0,393,ACE 미국S&P500미국채혼합50액티브,e=438080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A438080,"14,295","하락
				25",-0.17%,0,"6,590","46,100",0.01,"581,664",N/A,N/A
0,394,TIGER 테슬라채권혼합Fn,e=447770,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A447770,"15,305","상승
				105",+0.69%,0,"6,520","42,600",0.12,"304,140",N/A,N/A
0,395,ACE 미국배당다우존스,e=402970,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A402970,"13,155","하락
				10",-0.08%,0,"6,459","49,100",0.02,"170,984",N/A,N/A
0,396,코오롱,e=002020,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002020,"51,100","하락
				3,600",-6.58%,"5,000","6,452","12,626",9.40,"234,914",-5.86,12.49
0,397,금양,e=001570,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001570,"9,900",보합0,0.00%,500,"6,333","63,967",5.60,0,-8.20,-40.88
0,398,디아이,e=003160,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003160,"22,350","상승
				350",+1.59%,500,"6,325","28,300",7.45,"405,890",28.15,0.72
0,399,대한해운,e=005880,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005880,"1,953","상승
				6",+0.31%,500,"6,303","322,747",9.83,"4,949,557",4.34,8.93
0,400,코스모화학,e=005420,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005420,"16,370","하락
				230",-1.39%,"1,000","6,287","38,408",5.28,"149,547",-9.94,-24.71
0,401,LX홀딩스,e=383800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A383800,"8,220","상승
				10",+0.12%,"1,000","6,270","76,281",12.53,"115,368",4.30,9.08
0,402,비에이치,e=090460,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A090460,"18,450","상승
				80",+0.44%,500,"6,220","33,712",19.77,"321,191",94.13,9.90
0,403,부국증권,e=001270,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001270,"59,900","상승
				500",+0.84%,"5,000","6,212","10,370",0.34,"14,119",17.73,4.05
0,404,한화손해보험,e=000370,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000370,"5,320","상승
				10",+0.19%,"5,000","6,211","116,739",11.82,"321,939",3.19,10.36
0,405,HD현대에너지솔루션,e=322000,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A322000,"55,300","상승
				1,800",+3.36%,"5,000","6,194","11,200",8.90,"55,198",20.16,0.03
0,406,카프로,e=006380,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A006380,"3,660",보합0,0.00%,500,"6,185","169,000",0.08,0,-14.19,102.36
0,407,KIWOOM 국고채10년,e=148070,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A148070,"112,890","하락
				10",-0.01%,0,"6,155","5,452",0.01,"15,483",N/A,N/A
0,408,KODEX 국고채10년액티브,e=471230,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A471230,"110,525","하락
				140",-0.13%,0,"6,057","5,480",0.01,"24,631",N/A,N/A
0,409,JW중외제약,e=001060,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001060,"26,000","하락
				350",-1.33%,"2,500","6,054","23,286",7.87,"53,502",10.31,21.87
0,410,제이알글로벌리츠,e=348950,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A348950,"3,065","상승
				20",+0.66%,"1,000","6,050","197,376",11.55,"474,626",8.11,3.02
0,411,RISE 200위클리커버드콜,e=475720,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A475720,"10,770","상승
				140",+1.32%,0,"6,020","55,900",0.25,"945,632",N/A,N/A
0,412,한국쉘석유,e=002960,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002960,"461,500","하락
				6,500",-1.39%,"5,000","6,000","1,300",59.94,"5,506",14.73,28.93
0,413,세아제강지주,e=003030,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003030,"144,500","상승
				2,300",+1.62%,"5,000","5,985","4,142",6.81,"13,497",10.97,2.25
0,414,천일고속,e=000650,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000650,"413,000","상승
				36,500",+9.69%,"5,000","5,903","1,429",0.30,"539,061",-172.59,-25.33
0,415,E1,e=017940,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A017940,"85,500","하락
				600",-0.70%,"5,000","5,865","6,860",5.19,"8,174",9.01,3.83
0,416,신대양제지,e=016590,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A016590,"14,490","하락
				10",-0.07%,500,"5,839","40,298",2.68,"32,543",18.44,6.00
0,417,아이에스동서,e=010780,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A010780,"19,290","상승
				1,460",+8.19%,500,"5,823","30,187",4.36,"124,667",-3.08,-10.19
0,418,KODEX 미국AI테크TOP10타겟커버드콜,e=483280,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A483280,"13,075","상승
				85",+0.65%,0,"5,792","44,300",0.01,"284,081",N/A,N/A
0,419,바이오노트,e=377740,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A377740,"5,640","상승
				50",+0.89%,500,"5,756","102,056",0.79,"43,226",4.89,3.46
0,420,TIGER 미국달러SOFR금리액티브(합성),e=456610,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A456610,"62,065","하락
				195",-0.31%,0,"5,747","9,260",0.01,"16,904",N/A,N/A
0,421,쿠쿠홈시스,e=284740,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A284740,"25,450","상승
				150",+0.59%,100,"5,710","22,437",8.81,"15,395",4.99,14.00
0,422,KODEX 자동차,e=091180,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A091180,"25,495","상승
				1,175",+4.83%,0,"5,685","22,300",0.84,"5,281,512",N/A,N/A
0,423,솔루스첨단소재,e=336370,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A336370,"8,070","상승
				30",+0.37%,100,"5,667","70,217",3.11,"164,230",-17.32,0.62
0,424,롯데손해보험,e=000400,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000400,"1,823","상승
				8",+0.44%,"1,000","5,657","310,336",1.22,"136,869",10.60,2.31
0,425,덴티움,e=145720,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A145720,"51,000","하락
				300",-0.58%,500,"5,645","11,069",12.45,"26,004",13.41,14.27
0,426,KIWOOM 200,e=069660,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A069660,"58,175","상승
				1,070",+1.87%,0,"5,585","9,600",0.00,"270,008",N/A,N/A
0,427,일진하이솔루스,e=271940,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A271940,"15,370","상승
				800",+5.49%,500,"5,581","36,313",3.57,"149,807",-232.88,0.57
0,428,RISE KIS국고채30년Enhanced,e=385560,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A385560,"71,165","상승
				615",+0.87%,0,"5,564","7,818",0.02,"34,410",N/A,N/A
0,429,KODEX 국고채30년액티브,e=439870,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A439870,"111,200","상승
				800",+0.72%,0,"5,554","4,995",0.01,"20,389",N/A,N/A
0,430,KG스틸,e=016380,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A016380,"5,540","상승
				50",+0.91%,"5,000","5,540","100,009",5.38,"92,965",3.74,6.93
0,431,ACE 머니마켓액티브,e=487340,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A487340,"103,285",보합0,0.00%,0,"5,540","5,364",0.03,"8,906",N/A,N/A
0,432,대신증권우,e=003545,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003545,"21,300","상승
				200",+0.95%,"5,000","5,538","26,000",12.52,"28,670",8.47,N/A
0,433,태영건설,e=009410,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A009410,"1,850","상승
				146",+8.57%,500,"5,505","297,590",0.54,"16,093,830",-8.26,61.93
0,434,KODEX 2차전지산업레버리지,e=462330,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A462330,"1,655","상승
				55",+3.44%,0,"5,475","330,800",0.59,"33,670,454",N/A,N/A
0,435,TIGER 미국테크TOP10타겟커버드콜,e=474220,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A474220,"16,445","상승
				55",+0.34%,0,"5,468","33,250",0.02,"155,264",N/A,N/A
0,436,KODEX 한국부동산리츠인프라,e=476800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A476800,"4,925","하락
				5",-0.10%,0,"5,445","110,550",0.03,"1,637,834",N/A,N/A
0,437,OCI,e=456040,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A456040,"60,800","상승
				800",+1.33%,"5,000","5,443","8,952",8.18,"32,829",-10.87,8.77
0,438,풍산홀딩스,e=005810,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005810,"37,650","상승
				150",+0.40%,"5,000","5,428","14,417",14.59,"8,792",7.16,9.41
0,439,TIGER 2차전지TOP10,e=364980,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A364980,"9,710","상승
				225",+2.37%,0,"5,374","55,350",1.05,"1,726,916",N/A,N/A
0,440,HANARO 원자력iSelect,e=434730,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A434730,"51,340","상승
				2,405",+4.91%,0,"5,365","10,450",0.25,"601,404",N/A,N/A
0,441,삼양사,e=145990,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A145990,"52,000","상승
				700",+1.36%,"5,000","5,363","10,313",4.78,"16,132",5.08,7.53
0,442,KODEX 미국달러SOFR금리액티브(합성),e=455030,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A455030,"12,625","하락
				35",-0.28%,0,"5,361","42,460",0.01,"80,896",N/A,N/A
0,443,KODEX 200미국채혼합,e=284430,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A284430,"16,910","상승
				85",+0.51%,0,"5,357","31,680",0.02,"438,258",N/A,N/A
0,444,LF,e=093050,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A093050,"18,290","하락
				80",-0.44%,"5,000","5,348","29,240",12.91,"42,839",6.52,4.87
0,445,퍼시스,e=016800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A016800,"46,500","상승
				250",+0.54%,"1,000","5,348","11,500",19.96,"1,918",15.17,8.64
0,446,한세실업,e=105630,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A105630,"13,230","하락
				130",-0.97%,500,"5,292","40,000",6.29,"108,882",15.98,8.58
0,447,애경케미칼,e=161000,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A161000,"10,870","상승
				120",+1.12%,500,"5,288","48,649",1.07,"160,356",48.96,0.54
0,448,동아에스티,e=170900,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A170900,"56,000",보합0,0.00%,"5,000","5,237","9,353",19.24,"20,513","-1,018.18",-0.18
0,449,TIGER 200 IT,e=139260,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A139260,"53,115","상승
				350",+0.66%,0,"5,237","9,860",0.58,"109,795",N/A,N/A
0,450,ACE 미국대형성장주액티브,e=0127P0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0127P0,"10,285","상승
				25",+0.24%,0,"5,214","50,700",0.00,"122,370",N/A,N/A
0,451,SOL 미국양자컴퓨팅TOP10,e=0023A0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0023A0,"28,910","상승
				1,605",+5.88%,0,"5,189","17,950",0.09,"1,242,347",N/A,N/A
0,452,삼천리,e=004690,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A004690,"127,800","하락
				2,000",-1.54%,"5,000","5,182","4,055",12.79,"7,679",5.19,6.55
0,453,고려제강,e=002240,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A002240,"19,140","상승
				80",+0.42%,"1,000","5,168","27,000",6.09,"21,581",9.90,1.95
0,454,한일홀딩스,e=003300,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A003300,"16,750","상승
				110",+0.66%,"1,000","5,164","30,833",4.15,"28,332",11.47,7.56
0,455,ACE 국고채10년,e=365780,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A365780,"88,845","상승
				95",+0.11%,0,"5,158","5,806",0.01,"15,091",N/A,N/A
0,456,현대차증권,e=001500,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A001500,"8,290","상승
				50",+0.61%,"5,000","5,126","61,833",2.72,"48,611",8.57,2.80
0,457,현대그린푸드,e=453340,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A453340,"15,590","상승
				50",+0.32%,500,"5,117","32,819",14.73,"21,500",6.18,11.41
0,458,KODEX 미국머니마켓액티브,e=0048J0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0048J0,"14,710","하락
				40",-0.27%,0,"5,097","34,648",0.03,"446,272",N/A,N/A
0,459,NICE,e=034310,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A034310,"13,690","상승
				110",+0.81%,500,"5,083","37,128",9.92,"106,030",8.76,6.27
0,460,KODEX 금융고배당TOP10타겟위클리커버드콜,e=498410,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A498410,"12,635","상승
				55",+0.44%,0,"5,079","40,200",0.00,"524,174",N/A,N/A
0,461,TIGER 27-04회사채(A+이상)액티브,e=480260,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A480260,"53,045","상승
				25",+0.05%,0,"5,062","9,542",0.01,"15,033",N/A,N/A
0,462,풀무원,e=017810,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A017810,"13,210","상승
				100",+0.76%,500,"5,036","38,121",0.90,"71,577",18.63,11.40
0,463,KODEX 미국나스닥100(H),e=449190,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A449190,"19,705","상승
				55",+0.28%,0,"5,025","25,500",0.59,"264,688",N/A,N/A
0,464,드림텍,e=192650,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A192650,"7,270","상승
				20",+0.28%,100,"5,008","68,890",58.16,"265,912",-67.94,0.95
0,465,HANARO 200,e=293180,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A293180,"58,460","상승
				1,085",+1.89%,0,"4,969","8,500",23.84,"36,240",N/A,N/A
0,466,아모레퍼시픽우,e=090435,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A090435,"46,800","상승
				700",+1.52%,500,"4,941","10,558",45.12,"21,367",20.45,N/A
0,467,KODEX 200액티브,e=494890,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A494890,"16,795","상승
				300",+1.82%,0,"4,938","29,400",0.02,"271,551",N/A,N/A
0,468,KODEX ESG종합채권(A-이상)액티브,e=439860,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A439860,"115,670","상승
				65",+0.06%,0,"4,930","4,262",0.10,201,N/A,N/A
0,469,맵스리얼티,e=094800,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A094800,"5,310","하락
				10",-0.19%,0,"4,930","92,834",2.76,"47,044",N/A,N/A
0,470,KODEX 27-12 회사채(AA-이상)액티브,e=0007F0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0007F0,"10,230","상승
				10",+0.10%,0,"4,922","48,110",0.01,"12,536",N/A,N/A
0,471,PI첨단소재,e=178920,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A178920,"16,700","하락
				60",-0.36%,500,"4,904","29,366",8.76,"46,991",17.13,7.16
0,472,HL홀딩스,e=060980,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A060980,"53,000","상승
				800",+1.53%,"5,000","4,883","9,213",12.93,"187,653",47.03,1.91
0,473,현대차3우B,e=005389,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005389,"209,000","상승
				10,200",+5.13%,"5,000","4,864","2,327",17.57,"57,189",5.25,N/A
0,474,명신산업,e=009900,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A009900,"9,240","상승
				420",+4.76%,500,"4,848","52,470",8.20,"382,425",4.89,20.95
0,475,엠씨넥스,e=097520,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A097520,"26,950","하락
				50",-0.19%,500,"4,847","17,983",16.89,"28,070",6.98,18.28
0,476,신도리코,e=029530,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A029530,"48,000","하락
				800",-1.64%,"5,000","4,838","10,080",13.07,"10,462",11.10,7.12
0,477,TIGER 미국달러단기채권액티브,e=329750,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A329750,"13,555","하락
				15",-0.11%,0,"4,824","35,590",0.02,"224,772",N/A,N/A
0,478,KIWOOM 종합채권(AA-이상)액티브,e=454780,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A454780,"106,935","상승
				225",+0.21%,0,"4,818","4,506",0.00,"1,073",N/A,N/A
0,479,삼양홀딩스,e=000070,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A000070,"61,700","하락
				1,100",-1.75%,"5,000","4,790","7,763",7.49,"38,277",13.10,1.38
0,480,삼성 레버리지 WTI원유 선물 ETN,e=530031,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A530031,"1,185","상승
				8",+0.68%,0,"4,787","404,000",0.00,"2,608,990",N/A,N/A
0,481,세아홀딩스,e=058650,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A058650,"119,100","상승
				400",+0.34%,"5,000","4,764","4,000",1.34,549,18.32,1.53
0,482,삼양바이오팜,e=0120G0,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A0120G0,"64,000","상승
				200",+0.31%,500,"4,759","7,436",7.06,"597,169",N/A,N/A
0,483,SOL AI반도체소부장,e=455850,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A455850,"17,160","상승
				70",+0.41%,0,"4,745","27,650",0.11,"574,326",N/A,N/A
0,484,KODEX 증권,e=102970,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A102970,"15,215","상승
				135",+0.90%,0,"4,739","31,150",0.62,"1,242,130",N/A,N/A
0,485,TIGER 인도니프티50,e=453870,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A453870,"14,330","상승
				85",+0.60%,0,"4,700","32,800",0.05,"94,102",N/A,N/A
0,486,KoAct 바이오헬스케어액티브,e=462900,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A462900,"23,040","하락
				1,160",-4.79%,0,"4,700","20,400",1.55,"5,274,944",N/A,N/A
0,487,KODEX 미국종합채권ESG액티브(H),e=437080,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A437080,"101,690","하락
				65",-0.06%,0,"4,654","4,577",0.00,"9,845",N/A,N/A
0,488,제주은행,e=006220,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A006220,"12,300","상승
				90",+0.74%,"5,000","4,649","37,799",1.19,"117,939",31.95,1.85
0,489,SPC삼립,e=005610,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A005610,"53,800","하락
				1,000",-1.82%,"5,000","4,642","8,629",2.54,"5,509",14.38,19.25
0,490,조광피혁,e=004700,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A004700,"69,700","하락
				100",-0.14%,"5,000","4,634","6,649",0.66,"2,593",36.38,2.58
0,491,KODEX MSCI선진국,e=251350,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A251350,"37,210","상승
				45",+0.12%,0,"4,633","12,450",0.01,"48,923",N/A,N/A
0,492,TIGER 200 중공업,e=139230,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A139230,"14,080","상승
				425",+3.11%,0,"4,627","32,860",0.71,"728,735",N/A,N/A
0,493,DB증권,e=016610,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A016610,"10,800","상승
				60",+0.56%,"5,000","4,584","42,446",8.14,"91,791",5.78,4.94
0,494,KODEX 인도Nifty50,e=453810,https://comp.fnguide.com/SVO/WooriRenewal/Snapshot.asp?pGB=12&gicode=A453810,"14,520","상승
				50",+0.35%,0,"4,559","31,400",0.04,"153,111",N/A,N/A
